Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
9/01/2020,1578542789,192.168.2.199,37684,192.168.2.10,1941,tcp,other,0.00002,0,0,0,0,True,False,False,False,True,False,False,1,60,1,40,FALSE,100,2,100000,5000000,0.5,0.5,0.6,0.4,6.523,6.07937176,2.66,1.403424383,3.408,2.563215949,0.354,0.260276776,87.054,7.736539537,21.89,12.98956889,12.799,13.03010395,9.091,1.136894454,0.825,0.035,914762.8,2614.998616,3.1,2.808914381,1578.8,393.7089788,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
7/01/2020,1578373664,172.24.1.80,58973,172.24.1.1,53,udp,dns,0.000249,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,8032.128514,819277.1084,0.5,0.5,0.5,0.5,2.195,3.468176034,1.289,0.773284553,1.692,1.410594201,0.302,0.190567573,94.52,5.430309383,10,2.449489743,0,0,10,2.449489743,0.803,0.049,911842,1635.94841,0.8,0.4,1272.2,221.8146974,0,0,0,0,0,0,0,0,Normal,Normal,Normal
7/01/2020,1578374259,192.168.2.199,36787,192.168.2.10,13,tcp,other,0.000054,0,0,0,0,True,False,False,False,True,False,False,1,44,1,40,FALSE,84,2,37037.03704,1555555.556,0.5,0.5,0.523809524,0.476190476,2.856,3.617936428,1.614,1.172187698,2.016,0.953930815,0.125,0.125,93.388,5.053014546,10.7,3.46554469,0,0,10.7,3.46554469,0.754,0.049030603,913255.2,1851.496951,0.8,0.4,1295.5,242.6492324,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
13/01/2020,1578875310,192.168.10.153,51068,192.168.2.10,80,tcp,http,0.006672,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,12.891,7.345920569,2.459,1.877303652,3.37,1.852927414,0.532,0.366491473,80.749,10.58804935,31.3,24.5766149,21.9,24.87347985,9.4,0.916515139,0.98,0.04,910650,3868.581239,1,0.632455532,1683.1,260.1470546,0,0,0,0,0,0,1,0,Normal,Normal,Normal
21/02/2020,1582239557,172.24.1.199,65147,224.0.0.252,5355,udp,dns,0.107673,82,0,1,0,False,False,False,True,False,False,False,2,138,0,0,TRUE,220,2,18.57475876,2043.223464,1,0,1,0,2.123,4.033859318,3.347,4.071977529,1.797,0.901510399,0.25,0,92.483,6.746347234,11.6,7.914543575,0,0,11.6,7.914543575,0.638,0.038935845,892552,11245.85342,1,0,1516.8,364.5525477,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041357,192.168.2.199,36838,192.168.2.10,80,tcp,http,0.207041,131,310,1,0,True,True,True,True,True,False,False,6,451,5,578,FALSE,1470,11,53.12957337,7100.042987,0.545454545,0.454545455,0.395918367,0.604081633,10.98,9.370745968,8.001,2.583073557,5.317,1.408914831,8.683,15.14792002,67.018,15.65057111,18.8,20.50755958,10.9,13.5014814,7.9,10.68129206,3.088,0.038157568,921458,2522.332413,0.8,0.4,2820.9,252.9942489,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
20/01/2020,1579494438,127.0.0.1,33046,127.0.0.1,1880,tcp,websocket,29.799892,27046,2499892,1,0,True,True,True,True,True,False,False,196,64300,306,5015712,FALSE,7606950,502,16.84569864,255267.7037,0.390438247,0.609561753,0.012008229,0.987991771,6.099,5.381777494,1.797,1.033663872,3.078,1.740538997,0.946,1.771237985,88.081,7.473838973,26.5,13.99464183,7.7,7.707788269,18.8,11.28538878,1.594,0.089353232,888358.4,52651.28035,1.7,0.9,1437.1,303.9162549,0,0,1,1,1,0,1,1,Normal,Normal,Normal
2/03/2020,1583129520,192.168.10.155,46362,192.168.2.10,80,tcp,http,22.283006,35981,642219,1,0,True,True,True,True,True,False,False,250,48965,577,672231,FALSE,1399396,827,37.1134846,62801.04219,0.302297461,0.697702539,0.060701903,0.939298097,3.929,5.742315648,1.931,1.157250621,1.874,1.169719625,14.381,19.90114492,77.889,19.15157406,15.3,13.95743529,0.2,0.4,15.1,13.71459077,1.142,0.070823725,916245.2,1408.290936,0.4,0.489897949,1239.717,275.6129257,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578540732,192.168.2.199,34803,192.168.2.10,1880,tcp,websocket,0.028353,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,12.125,6.91910724,5.124,2.267073885,3.911,1.272607166,0.302,0.268916344,78.537,7.04454264,9.7,1.734935157,0.5,0.921954446,9.2,1.469693846,1.105,0.045,902705.6,5360.462726,2.1,1.813835715,1412,306.3178088,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
27/02/2020,1582770694,10.0.1.5,34541,131.236.3.92,53,udp,dns,0.000061,74,0,1,0,False,False,False,True,False,False,False,2,130,0,0,TRUE,204,2,32786.88525,3344262.295,1,0,1,0,6.636,5.945363235,2.108,1.173667755,2.72,2.188501771,0.151,0.167955351,88.386,8.868736325,8,3.464101615,0,0,8,3.464101615,0.97,0.04,913375.2,3363.866252,7.4,5.499090834,1790,756.4707529,0,0,0,0,0,0,0,0,Normal,Normal,Normal
28/01/2020,1580167441,192.168.10.155,53168,192.168.2.10,80,tcp,http,7.919499,913,19617,1,0,True,True,True,True,True,False,False,30,3402,40,41330,FALSE,65262,70,8.838942968,8240.6728,0.428571429,0.571428571,0.066118109,0.933881891,7.581,6.119020265,3.403,4.322612752,2.203,1.129814587,0.277,0.238832577,86.537,10.88267343,20.6,14.84048517,14.6,15.89465319,6,7.155417528,1.765,0.075,915315.6,3210.862289,0.1,0.3,1336,318.8532578,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504405,172.24.1.233,45602,172.24.1.1,5683,udp,coap,49.945535,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.04004362,46.13024968,1,0,1,0,30.381,10.58288944,2.405,1.616169855,13.787,2.81940437,6.304,6.344728836,47.119,13.40901671,19.372,16.55794238,0.2,0.4,19.172,16.56122749,2.468,0.025612497,916613.2,1439.883384,0,0,15712.9,1513.947915,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16/01/2020,1579140350,127.0.0.1,58130,127.0.0.1,53,udp,dns,0.000437,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,18306.63616,1940503.432,0.5,0.5,0.5,0.5,6.489,7.510356117,0.406,0.827250869,1.871,1.020572878,0.81,1.325450867,90.426,9.835262274,32.2,42.87843281,29.6,41.65861255,2.6,5.043808085,0.435,0.032015621,918148.4,921.0662517,0,0,1026.6,283.5211456,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041235,192.168.2.199,48414,192.168.2.10,80,tcp,http,0.218727,147,310,1,0,True,True,True,True,True,False,False,6,467,5,578,FALSE,1502,11,50.29100203,6867.007731,0.545454545,0.454545455,0.408788282,0.591211718,9.307,6.921307752,7.506,4.237457256,5.649,1.928805071,0.332,0.412620891,77.208,9.460794681,27.3,27.82462938,20.9,22.32241026,6.4,7.812809994,1.143,0.031,907533.2,15190.7849,1.7,2.147091055,2864.5,438.0546199,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
25/02/2020,1582608524,192.168.10.155,46380,192.168.2.10,80,tcp,http,15.479026,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.393,5.343120904,2.88,4.461712676,4.205,2.337867618,1.631,2.964865764,84.893,10.6725199,31.491,65.87454538,21.7,65.1,9.791,2.361171108,0.92,0.052915026,916322.8,893.7257745,14,7.810249676,1913,645.5947645,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504527,172.24.1.244,42215,172.24.1.1,5683,udp,coap,24.423518,1686,72,1,0,False,False,False,True,False,False,False,3,1770,1,100,FALSE,3628,4,0.16377657,148.5453488,0.75,0.25,0.952590959,0.047409041,26.044,5.775391242,2.099,2.483761059,11.473,3.38152643,0.18,0.164012195,60.207,11.00407111,6,3.660601044,0.8,1.661324773,5.2,3.762977544,2.355,0.015,917234.4,2977.174069,3,8.35463943,16289.3,1792.577923,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16/12/2019,1576467464,172.24.1.80,64331,172.24.1.1,53,udp,dns,0.000293,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,6825.938567,696245.7338,0.5,0.5,0.5,0.5,2.411,3.463791131,1.879,0.896643184,1.902,1.111132755,2.639,6.904633879,91.168,7.581463975,13.7,8.379140767,0.1,0.3,13.6,8.392854103,0.436,0.028,918232.8,1630.353876,0.7,0.458257569,1514.3,385.0807837,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582503722,172.24.1.233,54798,172.24.1.1,5683,udp,coap,0.181176,562,72,1,0,False,False,False,True,False,False,False,1,590,1,100,FALSE,1324,2,11.03898971,7307.811189,0.5,0.5,0.870090634,0.129909366,13.636,7.651210623,2.17,1.250095996,6.337,3.632786947,12.31,13.88077159,65.544,18.14266419,17.9,22.93665189,1.1,2.385372088,16.8,23.12487838,0.418,0.125043992,918107.6,2376.47231,0,0,10736.6,5161.34448,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
26/02/2020,1582675465,192.168.2.10,40066,192.168.2.199,80,tcp,http,0.0476,7340,492,1,0,True,True,True,True,True,False,False,10,7844,5,760,TRUE,16436,15,315.1260504,345294.1176,0.666666667,0.333333333,0.923825748,0.076174252,10.544,7.68380791,2.696,1.686459012,3.487,1.383199552,7.013,4.49104676,76.263,7.954863984,16.8,17.78088862,13.5,17.83956277,3.3,1.268857754,0.387,0.021,915589.2,3607.694466,8.8,6.968500556,1380.4,295.4160456,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
16/12/2019,1576629735,192.168.10.155,41896,192.168.2.10,80,tcp,http,11.807527,12571,669327,0,0,True,True,True,True,True,False,False,156,20679,516,696167,FALSE,1398744,672,56.9128489,118462.0624,0.232142857,0.767857143,0.023771326,0.976228674,5.689,4.343798913,1.847,0.974115496,1.669,0.523916978,0.506,0.342146168,90.29,5.292147012,34.7,35.09145195,21.4,36.22761378,13.3,10.93663568,0.9,0.052915026,913552.4,2451.229536,0.999,0.003,1390.906,228.2107086,0,0,0,0,0,0,1,0,Normal,Normal,Normal
6/02/2020,1580966780,172.24.1.80,5884,172.24.1.1,53,udp,dns,0.000042,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9.19,5.909610816,2.32,1.465673906,2.273,1.409709545,0.456,0.192727787,85.762,6.107154493,20.2,8.494704233,8.2,7.467261881,12,6.8556546,1.095,0.045,915567.6,3117.302655,0.2,0.6,1645.5,448.786642,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579040911,192.168.2.10,58632,192.168.10.150,1883,tcp,mqtt,1015.314772,12100,800,1,0,False,False,True,True,False,False,False,354,30508,200,11200,FALSE,54608,554,0.545643593,53.78430562,0.63898917,0.36101083,0.780251978,0.219748022,6.397,3.489395506,3.117,4.429611834,2.886,1.008823077,4.16,6.376547655,83.441,8.978305464,13.9,9.159148432,0.1,0.3,13.8,9.217374897,0.536,0.024166092,792854,2718.998786,3.2,3.12409987,1736.7,436.3922662,0,0,0,0,0,0,1,0,Normal,Normal,Normal
10/02/2020,1580970778,192.168.10.153,51631,192.168.2.10,80,tcp,http,12.723478,18987,603448,1,0,True,True,True,True,True,False,False,506,58262,982,1246630,FALSE,1927327,1488,116.9491549,151478,0.340053763,0.659946237,0.0400809,0.9599191,7.259,10.41386907,1.572,1.341236743,2.384,2.247119044,0.378,0.259607396,88.407,13.26509785,10.3,2.19317122,0.8,2.088061302,9.5,2.01246118,0.919,0.007,903250.8,4653.567079,3.1,9.3,1255,551.6575024,0,0,0,0,0,0,1,0,Normal,Normal,Normal
12/02/2020,1581493623,192.168.2.199,42960,192.168.2.10,3333,tcp,other,11.904513,35,102,1,0,True,True,True,True,True,False,False,11,615,10,630,FALSE,1382,21,1.764036882,116.0904272,0.523809524,0.476190476,0.470332851,0.529667149,5.462,6.263481141,2.431,1.474791172,2.559,1.231596119,14.993,28.69177445,74.555,30.82383729,14.1,15.89622597,0.5,0.670820393,13.6,15.75563391,0.228,0.026,914010,1880.917436,2,2.323790008,1505.3,346.9536136,0,0,0,0,0,0,0,0,TCP Relay,Lateral _movement,Attack
15/01/2020,1579041658,192.168.2.199,53448,192.168.2.10,80,tcp,http,0.204612,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.707,6.224262286,6.596,1.643972019,5.992,1.93206004,4.477,8.838802012,76.233,9.205837333,9.6,11.63786922,0,0,9.6,11.63786922,0.776,0.049030603,919350,1562.46088,0.8,0.4,2528,144.6443915,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
9/01/2020,1578542366,192.168.10.153,56503,192.168.2.10,80,tcp,http,0.01925,630,313,1,0,True,True,True,True,True,False,False,5,842,5,525,FALSE,2310,10,519.4805195,120000,0.5,0.5,0.637229437,0.362770563,12.744,6.497581396,10.659,1.235317368,5.892,2.457876319,4.198,8.399978333,66.508,15.09288097,19.5,15.91383046,15.8,15.48418548,3.7,1.417744688,2.133,0.079755878,914647.2,1672.168221,4.3,3.348133809,2909,309.2788386,0,0,0,0,0,0,1,0,Normal,Normal,Normal
18/02/2020,1581991915,192.168.2.199,3,192.168.2.10,3,icmp,other,1.35413,348,0,1,0,False,False,False,False,False,False,False,4,460,0,0,FALSE,808,4,2.953926137,596.6930797,1,0,1,0,4.501,5.677914142,1.572,1.012914606,2.458,1.092582262,5.049,7.204615812,86.422,13.03760085,26.1,22.17408397,16.3,19.11046834,9.8,11.43503389,0.68,0.037947332,916830,3277.769119,0.8,0.4,1412,372.7014891,0,0,0,0,0,0,0,0,C&C,C&C,Attack
16/12/2019,1576469313,172.24.1.80,33407,172.24.1.1,53,udp,dns,0.000333,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,6006.006006,612612.6126,0.5,0.5,0.5,0.5,7.728,6.431710192,4.638,2.476088851,3.247,1.502125494,3.268,5.860189075,81.121,11.56396078,4.1,2.981610303,0.1,0.3,4,2.683281573,0.58,0.02,912234,3308.794705,0.8,0.4,1371,283.5866711,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041214,192.168.2.199,45170,192.168.2.10,80,tcp,http,0.20577,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,12.158,6.391450227,8.417,1.70066487,6.877,2.118249513,0.332,0.278632374,72.217,9.004239057,16.9,11.84440796,11.8,10.71260939,5.1,5.37494186,0.95,0,919503.2,2525.906602,0.8,0.4,2913.4,542.3580367,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24/02/2020,1582503721,172.24.1.233,52301,172.24.1.1,5683,udp,coap,43.64777,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.045821356,52.78620191,1,0,1,0,13.636,7.651210623,2.17,1.250095996,6.337,3.632786947,12.31,13.88077159,65.544,18.14266419,17.9,22.93665189,1.1,2.385372088,16.8,23.12487838,0.418,0.125043992,918107.6,2376.47231,0,0,10736.6,5161.34448,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
10/01/2020,1578619085,192.168.10.155,55164,192.168.2.10,80,tcp,http,6.604765,4808,81653,1,0,True,True,True,True,True,False,False,42,7000,69,85249,FALSE,178710,111,16.80604836,27057.73786,0.378378378,0.621621622,0.066073527,0.933926473,5.281,5.918228536,3.372,2.354785765,2.089,1.32017764,0.152,0.203558345,89.107,8.795179418,9.3,7.937883849,5.6,7.696752562,3.7,1.417744688,0.172,0.008717798,920933.2,1389.041742,0.8,0.4,1301.9,339.3061892,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582503727,172.24.1.233,44188,172.24.1.1,5683,udp,coap,5.992665,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.333741332,384.4700146,1,0,1,0,29.58,7.727228481,3.464,1.57253426,12.218,1.805246798,0.076,0.116120627,54.662,9.946556992,3.9,1.640121947,0.2,0.4,3.7,1.417744688,0.684,0.077871689,916500.4,1672.13631,0.1,0.3,15587.224,960.6398012,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
11/02/2020,1581386284,192.168.2.10,36350,192.168.10.150,80,tcp,http,0.000603,0,0,0,0,True,False,False,False,True,False,False,1,60,1,40,FALSE,100,2,3316.749585,165837.4793,0.5,0.5,0.6,0.4,8.643,8.66271095,1.692,0.732636335,2.224,1.041395218,0.327,0.576507589,87.115,8.70285614,10.2,13.97712417,0.1,0.3,10.1,14.02462121,1.633,0.017916473,915686.8,1619.099058,0.2,0.6,1228.5,241.0743661,0,0,0,0,0,0,0,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
9/01/2020,1578523790,172.24.1.33,48801,172.24.1.1,53,udp,dns,0.011749,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,680.9090135,72176.35543,0.5,0.5,0.5,0.5,3.871,4.967938103,3.702,1.74318559,2.536,1.643783441,0.101,0.123729544,89.788,7.442457659,6.6,7.045565982,0,0,6.6,7.045565982,0.857,0.026851443,903878.4,4725.003856,1,0.632455532,1568.9,425.5402331,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
16/12/2019,1576631196,172.24.1.80,49585,172.24.1.1,53,udp,dns,0.000335,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,5970.149254,608955.2239,0.5,0.5,0.5,0.5,3.57,5.43357341,2.201,1.283085734,2.102,1.268264957,0.482,0.540939923,91.646,7.828243992,17.1,16.09627286,7.1,10.9402925,10,7.974960815,0.628,0.309929024,910964,9020.810074,0.6,0.663324958,1463.7,297.1191848,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576632954,192.168.10.155,44646,192.168.2.10,80,tcp,http,5.51233,499,216,1,0,True,True,True,True,True,False,False,6,819,5,484,FALSE,2018,11,1.995526393,366.0883873,0.545454545,0.454545455,0.653121903,0.346878097,3.677,4.654438849,2.684,2.176291341,2.492,1.533511004,1.707,4.291894803,89.443,8.252701436,6.4,3.352610923,0.1,0.3,6.3,3.163858404,0.261,0.131411567,915646.4,2328.670831,0.6,0.489897949,1297.8,256.7710264,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504508,172.24.1.233,39508,172.24.1.1,5683,udp,coap,1.36502,562,72,1,0,False,False,False,True,False,False,False,1,590,1,100,FALSE,1324,2,1.465179997,969.9491583,0.5,0.5,0.870090634,0.129909366,28.367,5.688196639,2.302,1.505103319,9.356,2.678713124,2.918,5.039344799,57.056,8.62895266,12.3,12.84562182,0.4,0.663324958,11.9,12.85651586,2.24,0.01,910692.8,2092.784404,0,0,16121.3,701.6483521,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
9/01/2020,1578542269,192.168.2.199,54623,192.168.2.10,1880,tcp,websocket,0.003003,285,276,1,0,True,True,True,True,True,False,False,6,605,5,544,FALSE,1710,11,3663.003663,569430.5694,0.545454545,0.454545455,0.520467836,0.479532164,10.855,6.1557928,12.885,3.10968246,8.039,2.830075794,2.735,5.399111501,65.484,10.61643462,18.8,16.52150114,7.5,8.546929273,11.3,12.81444497,0.913,0.021,914442.8,1957.066417,13.8,7.997499609,2889.6,717.9822003,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
16/12/2019,1576458811,172.24.1.80,62435,172.24.1.1,53,udp,dns,0.000424,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,4716.981132,481132.0755,0.5,0.5,0.5,0.5,7.746,8.174521637,1.894,1.322899845,2.626,1.910943223,0.404,0.342525911,87.333,10.75053306,24.6,18.09530326,13.9,17.75077463,10.7,8.877499648,0.466,0.274087577,912567.6,5530.716106,0.6,0.489897949,1440,434.3500892,0,0,0,0,0,0,0,0,Normal,Normal,Normal
5/02/2020,1580872257,192.168.2.10,42884,192.168.10.150,1883,tcp,mqtt,0.00031,0,0,0,0,True,True,True,False,True,False,False,3,164,1,60,FALSE,224,4,12903.22581,722580.6452,0.75,0.25,0.732142857,0.267857143,8.206,9.899194109,2.714,1.02684176,3.889,2.194116907,2.699,5.788539453,82.494,16.25464561,3.6,1.019803903,0,0,3.6,1.019803903,0.679,0.051855569,908186.4,3445.14276,1.2,1.2489996,1158.8,234.85817,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
14/01/2020,1578966222,192.168.10.153,54786,192.168.2.10,80,tcp,http,1.235783,521,216,1,0,True,True,True,True,True,False,False,6,773,4,388,FALSE,1898,10,8.092035576,1535.868352,0.6,0.4,0.681770285,0.318229715,8.901,5.978209515,1.406,0.816066174,2.272,1.351523585,0.699,0.395586906,86.725,7.504984011,28.6,29.60472935,16.4,23.61440238,12.2,7.76916984,0.369,0.019209373,914139.6,2823.24208,0.8,0.4,1297.9,286.9802955,0,0,0,0,0,0,1,0,Normal,Normal,Normal
9/01/2020,1578542262,192.168.2.199,33619,192.168.2.10,1880,tcp,websocket,0.006561,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9.037,6.464736731,6.01,3.442141775,4.707,2.164634149,0.384,0.415889408,79.86,10.07452133,15.9,15.84581964,12.6,16.03870319,3.3,0.9,0.746,0.059699246,912739.6,2037.511777,17,8.438009244,2372.7,429.9723363,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
24/02/2020,1582503956,172.24.1.244,32802,172.24.1.1,5683,udp,coap,40.556128,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.049314372,56.81015702,1,0,1,0,30.202,6.558376018,1.98,1.308266028,10.294,1.019923527,1.885,3.262257654,55.639,9.689603139,18.5,11.63829884,4.5,8.935882721,14,7.962411695,2.445,0.061846584,919874.4,3251.70439,0,0,13181.5,1061.364711,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16/12/2019,1576633381,192.168.10.153,51112,192.168.2.10,80,tcp,http,3.596115,521,216,1,0,True,True,True,True,True,False,False,6,773,4,388,FALSE,1898,10,2.780778701,527.7917975,0.6,0.4,0.681770285,0.318229715,6.263,6.314351986,2.046,1.089386984,2.374,1.155172714,0.453,0.354063554,88.865,7.25806758,27.5,17.25253605,16.3,18.76192954,11.2,5.455272679,0.567,0.023685439,906394.8,9676.859333,0.799,0.599674078,1234.764,186.9643957,0,0,0,0,0,0,1,0,Normal,Normal,Normal
2/03/2020,1583103758,10.0.1.5,45818,131.236.3.92,53,udp,dns,0.000058,74,0,1,0,False,False,False,True,False,False,False,2,130,0,0,FALSE,204,2,34482.75862,3517241.379,1,0,1,0,8.146,7.884436822,2.218,0.808984549,2.545,0.590715668,0.409,0.34697118,86.685,8.295103676,16.6,15.88206536,12.5,15.32481648,4.1,2.022374842,0.483,0.061326992,918512.8,1903.625846,1.1,1.374772708,1781.1,353.0581963,0,0,0,0,0,0,0,0,Normal,Normal,Normal
25/02/2020,1582607151,10.0.1.5,55845,129.94.0.197,53,udp,dns,0.000003,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,9.653,6.539140693,1.239,0.969798433,3.033,1.593945106,0.276,0.427883162,85.797,6.697902731,27.6,35.07477726,20.3,25.77227192,7.3,11.7392504,0.616,0.034117444,917438,1856.386382,9.6,4.779121258,1439.7,127.204599,0,0,0,0,0,0,0,0,Normal,Normal,Normal
5/03/2020,1583376216,192.168.10.155,45288,192.168.2.10,80,tcp,http,7.734342,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,12.48,10.79750805,3.114,1.343094933,3.691,1.933956825,5.605,11.89949852,75.114,16.80004714,19.9,16.0776242,5.8,7.152621897,14.1,10.24158191,0.67,0.017320508,700741.6,6498.722631,1.4,1.280624847,2128.4,398.2683015,0,0,0,0,0,0,1,0,Normal,Normal,Normal
15/01/2020,1579041230,192.168.2.199,47466,192.168.2.10,80,tcp,http,0.488807,147,310,1,0,True,True,True,True,True,False,False,6,467,5,578,FALSE,1502,11,22.50376938,3072.787419,0.545454545,0.454545455,0.408788282,0.591211718,6.796,5.149258587,5.977,1.310427793,6.817,2.647908798,13.893,20.42616315,66.514,25.51867834,20.5,15.30522787,8.2,9.631199302,12.3,12.96957979,0.969,0.108669223,920116,1426.008696,0.8,0.4,3080.9,515.2891324,0,0,0,0,0,0,0,0,BruteForce,Weaponization,Attack
24/02/2020,1582504520,172.24.1.244,38712,172.24.1.1,5683,udp,coap,27.347964,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.073131587,84.24758786,1,0,1,0,31.243,6.913634428,3.431,2.362407459,11.355,2.138645599,0.101,0.229802089,53.872,11.09555839,3,0,0,0,3,0,2.51,0.02,918442.4,678.9007586,0,0,13966.7,1687.056848,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
18/02/2020,1581993778,192.168.10.155,33744,192.168.2.10,80,tcp,http,7.87691,3815,654758,1,0,True,True,True,True,True,False,False,173,12819,485,679986,FALSE,1351378,658,83.53529493,171561.945,0.262917933,0.737082067,0.012308917,0.987691083,7.629,6.677640976,2.667,1.791748029,2.85,1.361792936,3.908,10.13428221,82.945,11.40266307,43.6,75.30763574,39.6,75.04425361,4,2.408318916,0.633,0.028301943,919320.8,2214.956289,0.8,0.748331477,1361.5,279.0731983,0,0,0,0,0,0,1,0,Normal,Normal,Normal
6/03/2020,1583464480,192.168.10.155,33624,192.168.2.10,80,tcp,http,6.894329,913,19617,1,0,True,True,True,True,True,False,False,18,1857,19,20613,FALSE,43000,37,5.36672967,6237.010157,0.486486486,0.513513514,0.064418605,0.935581395,6.679,5.187882902,2.283,1.389878052,2.385,1.247062549,0.127,0.127047235,88.526,7.332113202,9.3,1.417744688,0,0,9.3,1.417744688,0.655,0.025,916594.8,2274.170829,0.6,1.496662955,1737.9,522.0008525,0,0,0,0,0,0,1,0,Normal,Normal,Normal
